code,aoi_name,aoi_number,ptype,monitoring,monitoring_number,version_number,status_code,feasible,expected_delivery,delivery_time,download_path,snapshot_date
EMSR916,Northern Cali,1,GRA,0,0,2,F,1,2026-08-12T05:36:00,2026-08-12T21:48:05.935025,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI01/GRA_PRODUCT/EMSR916_AOI01_GRA_PRODUCT_v2.zip,2026-08-31
EMSR916,Northern Cali,1,GRA,0,0,2,F,1,2026-08-12T05:36:00,2026-08-12T21:48:05.935025,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI01/GRA_PRODUCT/EMSR916_AOI01_GRA_PRODUCT_v2.zip,2026-09-01
EMSR916,Northern Cali,1,GRA,0,0,2,F,1,2026-08-12T05:36:00,2026-08-12T21:48:05.935025,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI01/GRA_PRODUCT/EMSR916_AOI01_GRA_PRODUCT_v2.zip,2026-09-02
EMSR916,Northern Cali,1,GRA,0,0,2,F,1,2026-08-12T05:36:00,2026-08-12T21:48:05.935025,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI01/GRA_PRODUCT/EMSR916_AOI01_GRA_PRODUCT_v2.zip,2026-09-03
EMSR916,Northern Cali,1,GRA,0,0,2,F,1,2026-08-12T05:36:00,2026-08-12T21:48:05.935025,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI01/GRA_PRODUCT/EMSR916_AOI01_GRA_PRODUCT_v2.zip,2026-09-04
EMSR916,Northern Cali,1,GRA,0,0,2,F,1,2026-08-12T05:36:00,2026-08-12T21:48:05.935025,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI01/GRA_PRODUCT/EMSR916_AOI01_GRA_PRODUCT_v2.zip,2026-09-05
EMSR916,Northern Cali,1,GRA,0,0,2,F,1,2026-08-12T05:36:00,2026-08-12T21:48:05.935025,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI01/GRA_PRODUCT/EMSR916_AOI01_GRA_PRODUCT_v2.zip,2026-09-06
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-08-15
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-08-16
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-08-18
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-08-21
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-08-22
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-08-23
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-08-24
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-08-25
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-08-26
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-08-27
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-08-28
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-08-29
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-08-30
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-08-31
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-09-01
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-09-02
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-09-03
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-09-04
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-09-05
EMSR916,Pereira,2,GRA,0,0,1,F,1,2026-08-12T04:37:00,2026-08-12T05:18:20.823334,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI02/GRA_PRODUCT/EMSR916_AOI02_GRA_PRODUCT_v1.zip,2026-09-06
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-08-15
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-08-16
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-08-18
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-08-21
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-08-22
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-08-23
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-08-24
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-08-25
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-08-26
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-08-27
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-08-28
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-08-29
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-08-30
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-08-31
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-09-01
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-09-02
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-09-03
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-09-04
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-09-05
EMSR916,Quibdo Centre,4,GRA,0,0,1,F,1,2026-08-14T04:50:00,2026-08-14T00:48:04.123420,https://rapidmapping.emergency.copernicus.eu/backend/EMSR916/AOI04/GRA_PRODUCT/EMSR916_AOI04_GRA_PRODUCT_v1.zip,2026-09-06
EMSR916,Western Colombia,0,GRM,0,0,1,W,1,2026-08-16T13:48:00,\N,,2026-08-15
EMSR916,Western Colombia,0,GRM,0,0,1,W,1,2026-08-16T13:48:00,\N,,2026-08-16
EMSR916,Western Colombia,0,GRM,0,0,1,N,1,\N,2026-08-17T10:24:00,,2026-08-18
EMSR916,Western Colombia,0,GRM,0,0,1,N,1,\N,2026-08-17T10:24:00,,2026-08-21
EMSR916,Western Colombia,0,GRM,0,0,1,N,1,\N,2026-08-17T10:24:00,,2026-08-22
EMSR916,Western Colombia,0,GRM,0,0,1,N,1,\N,2026-08-17T10:24:00,,2026-08-23
EMSR916,Western Colombia,0,GRM,0,0,1,N,1,\N,2026-08-17T10:24:00,,2026-08-24
EMSR916,Western Colombia,0,GRM,0,0,1,N,1,\N,2026-08-17T10:24:00,,2026-08-25
EMSR916,Western Colombia,0,GRM,0,0,1,N,1,\N,2026-08-17T10:24:00,,2026-08-26
EMSR916,Western Colombia,0,GRM,0,0,1,N,1,\N,2026-08-17T10:24:00,,2026-08-27
EMSR916,Western Colombia,0,GRM,0,0,1,N,1,\N,2026-08-17T10:24:00,,2026-08-28
EMSR916,Western Colombia,0,GRM,0,0,1,N,1,\N,2026-08-17T10:24:00,,2026-08-29
EMSR916,Western Colombia,0,GRM,0,0,1,N,1,\N,2026-08-17T10:24:00,,2026-08-30
EMSR916,Western Colombia,0,GRM,0,0,1,N,1,\N,2026-08-17T10:24:00,,2026-08-31
EMSR916,Western Colombia,0,GRM,0,0,1,N,1,\N,2026-08-17T10:24:00,,2026-09-01
EMSR916,Western Colombia,0,GRM,0,0,1,N,1,\N,2026-08-17T10:24:00,,2026-09-02
EMSR916,Western Colombia,0,GRM,0,0,1,N,1,\N,2026-08-17T10:24:00,,2026-09-03
EMSR916,Western Colombia,0,GRM,0,0,1,N,1,\N,2026-08-17T10:24:00,,2026-09-04
EMSR916,Western Colombia,0,GRM,0,0,1,N,1,\N,2026-08-17T10:24:00,,2026-09-05
EMSR916,Western Colombia,0,GRM,0,0,1,N,1,\N,2026-08-17T10:24:00,,2026-09-06
