paquete_sha,capa,idx,producto_id,municipio,departamento,dano,tipo,sensor,sensor_date,metodo,copyright,lat,lon,first_seen,snapshot_date
45652401331b05936c218c4fe29777f061da600daaef6e63f46c5cb7665043e9,UrbanP,21,3245,Manizales,Caldas,Damaged,Residential,Pleiades,2026/08/11 15:53 UTC,Photo-interpretation,© ICube-SERTIT 2026,5.060356561000049,-75.51918225499998,2026-08-21T09:23:55Z,2026-08-31
45652401331b05936c218c4fe29777f061da600daaef6e63f46c5cb7665043e9,UrbanP,22,3245,Manizales,Caldas,Possibly damaged,Residential,Pleiades,2026/08/11 15:53 UTC,Photo-interpretation,© ICube-SERTIT 2026,5.06022706300007,-75.51936805299994,2026-08-21T09:23:55Z,2026-08-31
45652401331b05936c218c4fe29777f061da600daaef6e63f46c5cb7665043e9,UrbanP,23,3245,Manizales,Caldas,Possibly damaged,Residential,Pleiades,2026/08/11 15:53 UTC,Photo-interpretation,© ICube-SERTIT 2026,5.060334500000067,-75.51941366499995,2026-08-21T09:23:55Z,2026-08-31
45652401331b05936c218c4fe29777f061da600daaef6e63f46c5cb7665043e9,UrbanP,24,3245,Manizales,Caldas,Possibly damaged,Residential,Pleiades,2026/08/11 15:53 UTC,Photo-interpretation,© ICube-SERTIT 2026,5.060428625000043,-75.51945547299994,2026-08-21T09:23:55Z,2026-08-31
45652401331b05936c218c4fe29777f061da600daaef6e63f46c5cb7665043e9,UrbanP,25,3245,Manizales,Caldas,Possibly damaged,Residential,Pleiades,2026/08/11 15:53 UTC,Photo-interpretation,© ICube-SERTIT 2026,5.069124895000073,-75.51416417399997,2026-08-21T09:23:55Z,2026-08-31
45652401331b05936c218c4fe29777f061da600daaef6e63f46c5cb7665043e9,UrbanP,26,3245,Manizales,Caldas,Possibly damaged,Residential,Pleiades,2026/08/11 15:53 UTC,Photo-interpretation,© ICube-SERTIT 2026,5.068907286000069,-75.51895960699994,2026-08-21T09:23:55Z,2026-08-31
45652401331b05936c218c4fe29777f061da600daaef6e63f46c5cb7665043e9,UrbanP,27,3245,Manizales,Caldas,Possibly damaged,Residential,Pleiades,2026/08/11 15:53 UTC,Photo-interpretation,© ICube-SERTIT 2026,5.068366959000059,-75.51695504699995,2026-08-21T09:23:55Z,2026-08-31
45652401331b05936c218c4fe29777f061da600daaef6e63f46c5cb7665043e9,UrbanP,28,3245,Manizales,Caldas,Possibly damaged,Residential,Pleiades,2026/08/11 15:53 UTC,Photo-interpretation,© ICube-SERTIT 2026,5.068819980000058,-75.52085372199997,2026-08-21T09:23:55Z,2026-08-31
45652401331b05936c218c4fe29777f061da600daaef6e63f46c5cb7665043e9,UrbanP,29,3245,Manizales,Caldas,Possibly damaged,Residential,Pleiades,2026/08/11 15:53 UTC,Photo-interpretation,© ICube-SERTIT 2026,5.067087083000047,-75.51545241699995,2026-08-21T09:23:55Z,2026-08-31
45652401331b05936c218c4fe29777f061da600daaef6e63f46c5cb7665043e9,UrbanP,30,3245,Manizales,Caldas,Possibly damaged,Residential,Pleiades,2026/08/11 15:53 UTC,Photo-interpretation,© ICube-SERTIT 2026,5.06265756800002,-75.51347018899997,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,0,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.407368424000026,-76.15579861699996,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,1,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.411774544000025,-76.15619668799997,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,2,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.411757504000036,-76.15561370399996,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,3,3248,Roldanillo,Valle del Cauca,Damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.411718161000067,-76.15542364799995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,4,3248,Roldanillo,Valle del Cauca,Damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.411742067000034,-76.15471303399994,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,5,3248,Roldanillo,Valle del Cauca,Damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.411752030000059,-76.15458974099994,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,6,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.411343946000045,-76.15520241099995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,7,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.411276711000028,-76.15546632699994,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,8,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.411233796000033,-76.15536254499995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,9,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.411416793000058,-76.15541289699996,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,10,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.41138823700004,-76.15530913699996,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,11,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.410523745000035,-76.15490366499995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,12,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.411369431000026,-76.15585987699995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,13,3248,Roldanillo,Valle del Cauca,Damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.412089199000036,-76.15468792199994,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,14,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.411891064000031,-76.15744146499998,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,15,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.411620093000067,-76.15164007899995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,16,3248,Roldanillo,Valle del Cauca,Damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.411663430000033,-76.15147205299996,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,17,3248,Roldanillo,Valle del Cauca,Damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.411662593000074,-76.15136084799997,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,18,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.411649449000038,-76.15122883399994,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,19,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.411868050000066,-76.15146879199995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,20,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.411960411000052,-76.15209480999994,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,21,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.410911292000037,-76.15268687999998,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,22,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.410730172000058,-76.15373806999997,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,23,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.410396251000066,-76.15378762499995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,24,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.410552876000054,-76.15232868499999,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,25,3248,Roldanillo,Valle del Cauca,Damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.410074856000051,-76.15236434499997,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,26,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.410042457000031,-76.15225396599999,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,27,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.409862080000039,-76.15102580299998,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,28,3248,Roldanillo,Valle del Cauca,Damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.409934356000065,-76.15302871099993,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,29,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.409161212000072,-76.15390016499998,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,30,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.409023468000044,-76.15244792699997,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,31,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.409463620000054,-76.15333913299997,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,32,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.409977110000057,-76.15323620899994,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,33,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.410001327000032,-76.15382277999998,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,34,3248,Roldanillo,Valle del Cauca,Damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.409703955000055,-76.15114000499995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,35,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.406815756000071,-76.15477991899996,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,36,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.407085685000027,-76.15432970899997,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,37,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.40741685200004,-76.15605047099996,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,38,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.406115855000053,-76.15009017299997,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,39,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.406839261000073,-76.15119997199997,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,40,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.406925060000049,-76.15142899399996,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,41,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.406662162000032,-76.15197577999999,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,42,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.406651576000058,-76.15185774199995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,43,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.406422638000038,-76.15133881099996,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,44,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.406436642000074,-76.15156772299997,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,45,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.407074913000031,-76.15201933199995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,46,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.407529991000047,-76.15254576599995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,47,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.407676870000046,-76.15273911799994,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,48,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.418117467000059,-76.14702930299995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,49,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.417758279000054,-76.14716823299995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,50,3248,Roldanillo,Valle del Cauca,Damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.411151507000056,-76.14908532899994,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,51,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.410985516000039,-76.14837001999996,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,52,3248,Roldanillo,Valle del Cauca,Damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.411186192000059,-76.14917502599997,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,53,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.407209803000057,-76.14531309299997,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,54,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.405043371000033,-76.14620387999997,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,55,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.407579338000062,-76.14573835799996,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,56,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.408145615000024,-76.15313235199994,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,57,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.408180397000024,-76.15240594599999,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,58,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.408599375000051,-76.15349628099995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,59,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.408125462000044,-76.15527257899998,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,60,3248,Roldanillo,Valle del Cauca,Destroyed,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.413763570000071,-76.16516587599995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,61,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.413433509000072,-76.16504376299997,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,62,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.413454811000065,-76.16519400599998,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,63,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.413860588000034,-76.16510522899995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,64,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.413340666000067,-76.16015106799995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,65,3248,Roldanillo,Valle del Cauca,Damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.424477134000028,-76.14702164699997,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,66,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.425456539000038,-76.15561792699998,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,67,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.425170947000026,-76.15532130599996,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,68,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.419268487000068,-76.14930481399995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,69,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.412142131000053,-76.15296773999995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,70,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.422398427000076,-76.15289863399994,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,71,3248,Roldanillo,Valle del Cauca,Damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.421932028000072,-76.15602308699994,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,72,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.408895719000043,-76.15611355599998,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,73,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.408831237000072,-76.15602762199995,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,74,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.408940708000046,-76.15719012499994,2026-08-21T09:23:55Z,2026-08-31
