source,external_id,fecha,departamento,municipio,divipola,evento,muertos,heridos,desaparecidos,personas,familias,viv_destruidas,viv_averiadas,vias,acueductos,centros_salud,centros_educativos,lat,lon
ungrd_arcgis,1,\N,ANTIOQUIA,CHIGORODO,05172,INUNDACION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.631919092,-76.63975133
ungrd_arcgis,10,\N,CALDAS,LA MERCED,17388,MOVIMIENTO EN MASA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,5.393782449,-75.55793971
ungrd_arcgis,100,2023-01-05,META,PUERTO RICO,50590,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.758083657,-73.137801709
ungrd_arcgis,1000,2023-02-07,SANTANDER,GIRON,68307,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.976734127,-73.205267004
ungrd_arcgis,10000,2015-03-05,ANTIOQUIA,ITUANGO,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10001,2015-03-12,ANTIOQUIA,ITUANGO,\N,ACCIDENTE,1.0,16.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10002,2015-03-13,ANTIOQUIA,ITUANGO,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10003,2015-03-14,ANTIOQUIA,ITUANGO,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10004,2015-09-15,ANTIOQUIA,ITUANGO,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10005,2016-03-03,ANTIOQUIA,ITUANGO,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10006,2016-03-13,ANTIOQUIA,ITUANGO,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10007,2016-03-23,ANTIOQUIA,ITUANGO,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10008,2017-04-15,ANTIOQUIA,ITUANGO,\N,INCENDIO,0.0,0.0,0.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10009,2017-04-16,ANTIOQUIA,ITUANGO,\N,INCENDIO,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,1001,2023-02-07,SANTANDER,GIRON,68307,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.976734127,-73.205267004
ungrd_arcgis,10010,2017-06-09,ANTIOQUIA,ITUANGO,\N,DESLIZAMIENTO,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10011,2017-09-06,ANTIOQUIA,ITUANGO,\N,ACCIDENTE,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10012,2017-12-30,ANTIOQUIA,ITUANGO,\N,SISMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10013,2018-04-30,ANTIOQUIA,ITUANGO,\N,OTRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10014,2018-11-25,ANTIOQUIA,ITUANGO,\N,ACCIDENTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10015,2018-11-27,ANTIOQUIA,ITUANGO,\N,INUNDACION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10016,2019-04-03,ANTIOQUIA,ITUANGO,\N,VENDAVAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.341549718,-75.678422773
ungrd_arcgis,10017,2020-02-10,ANTIOQUIA,ITUANGO,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10018,2020-03-05,ANTIOQUIA,ITUANGO,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10019,2021-07-23,ANTIOQUIA,ITUANGO,\N,VENDAVAL,0.0,0.0,0.0,80.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,1002,2023-02-08,ANTIOQUIA,APARTADO,05045,MOVIMIENTO EN MASA,0.0,0.0,0.0,14.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,7.86047815,-76.582362643
ungrd_arcgis,10020,2021-07-23,ANTIOQUIA,ITUANGO,\N,VENDAVAL,0.0,0.0,0.0,835.0,243.0,5.0,238.0,0.0,1.0,0.0,4.0,7.341549718,-75.678422773
ungrd_arcgis,10021,2021-07-23,ANTIOQUIA,ITUANGO,\N,VENDAVAL,0.0,0.0,0.0,0.0,737.0,46.0,207.0,2.0,1.0,0.0,4.0,7.341549718,-75.678422773
ungrd_arcgis,10022,2021-07-29,ANTIOQUIA,ITUANGO,\N,ACCIDENTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10023,2021-10-15,ANTIOQUIA,ITUANGO,\N,DESLIZAMIENTO,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10024,2022-01-05,ANTIOQUIA,ITUANGO,\N,INCENDIO,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10025,2022-07-29,ANTIOQUIA,ITUANGO,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10026,2022-10-03,ANTIOQUIA,ITUANGO,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.341549718,-75.678422773
ungrd_arcgis,10027,1971-04-16,ANTIOQUIA,JARDIN,\N,AVENIDA TORRENCIAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10028,1972-02-24,ANTIOQUIA,JARDIN,\N,INCENDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10029,1972-02-25,ANTIOQUIA,JARDIN,\N,INCENDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,1003,2023-02-08,CUNDINAMARCA,FUSAGASUGA,25290,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.323534028,-74.388591139
ungrd_arcgis,10030,1973-09-18,ANTIOQUIA,JARDIN,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10031,1975-09-16,ANTIOQUIA,JARDIN,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10032,1978-05-03,ANTIOQUIA,JARDIN,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10033,1979-11-24,ANTIOQUIA,JARDIN,\N,SISMO,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10034,1982-10-09,ANTIOQUIA,JARDIN,\N,LLUVIAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10035,1986-12-26,ANTIOQUIA,JARDIN,\N,INCENDIO,5.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10036,1987-11-05,ANTIOQUIA,JARDIN,\N,LLUVIAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10037,1989-10-15,ANTIOQUIA,JARDIN,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10038,1993-07-04,ANTIOQUIA,JARDIN,\N,VENDAVAL,0.0,0.0,0.0,1830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10039,1995-11-10,ANTIOQUIA,JARDIN,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,1004,2023-02-08,CUNDINAMARCA,UBALA,25839,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.803805182,-73.47654604
ungrd_arcgis,10040,1999-05-14,ANTIOQUIA,JARDIN,\N,AVENIDA TORRENCIAL,0.0,0.0,0.0,55.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10041,2000-05-03,ANTIOQUIA,JARDIN,\N,INUNDACION,0.0,0.0,0.0,31.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10042,2006-05-10,ANTIOQUIA,JARDIN,\N,DESLIZAMIENTO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10043,2006-12-20,ANTIOQUIA,JARDIN,\N,DESLIZAMIENTO,0.0,0.0,0.0,51.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10044,2008-11-20,ANTIOQUIA,JARDIN,\N,DESLIZAMIENTO,0.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10045,2010-07-15,ANTIOQUIA,JARDIN,\N,DESLIZAMIENTO,0.0,0.0,0.0,145.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10046,2015-01-15,ANTIOQUIA,JARDIN,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10047,2015-03-07,ANTIOQUIA,JARDIN,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10048,2016-01-22,ANTIOQUIA,JARDIN,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10049,2016-02-28,ANTIOQUIA,JARDIN,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,1005,2023-02-08,CUNDINAMARCA,CAQUEZA,25151,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.402259457,-73.94482435
ungrd_arcgis,10050,2016-03-25,ANTIOQUIA,JARDIN,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10051,2016-11-20,ANTIOQUIA,JARDIN,\N,DESLIZAMIENTO,0.0,0.0,0.0,10.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10052,2020-04-26,ANTIOQUIA,JARDIN,\N,AVENIDA TORRENCIAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10053,2021-02-10,ANTIOQUIA,JARDIN,\N,TORMENTA ELECTRICA,0.0,0.0,0.0,20.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.574444339,-75.818425748
ungrd_arcgis,10054,1922-11-30,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10055,1951-10-04,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10056,1971-03-21,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10057,1971-04-03,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10058,1971-07-14,ANTIOQUIA,JERICO,\N,INUNDACION,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10059,1971-07-16,ANTIOQUIA,JERICO,\N,INUNDACION,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,1006,2023-02-08,CUNDINAMARCA,SASAIMA,25718,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.946805263,-74.412309212
ungrd_arcgis,10060,1972-04-02,ANTIOQUIA,JERICO,\N,INCENDIO,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10061,1972-05-16,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10062,1972-05-25,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10063,1979-11-24,ANTIOQUIA,JERICO,\N,SISMO,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10064,1979-11-28,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10065,1979-11-29,ANTIOQUIA,JERICO,\N,INUNDACION,0.0,0.0,0.0,0.0,0.0,12.0,25.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10066,1981-06-15,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10067,1982-10-09,ANTIOQUIA,JERICO,\N,LLUVIAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10068,1988-09-09,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10069,2008-05-20,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,1007,2023-02-08,ANTIOQUIA,MEDELLIN,05001,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.257590259,-75.611031065
ungrd_arcgis,10070,2008-12-15,ANTIOQUIA,JERICO,\N,INUNDACION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10071,2010-09-27,ANTIOQUIA,JERICO,\N,INUNDACION,0.0,0.0,0.0,129.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10072,2013-05-27,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10073,2013-09-25,ANTIOQUIA,JERICO,\N,ACCIDENTE,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10074,2016-03-25,ANTIOQUIA,JERICO,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10075,2016-03-27,ANTIOQUIA,JERICO,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10076,2016-12-02,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10077,2016-12-08,ANTIOQUIA,JERICO,\N,COLAPSO ESTRUCTURAL,0.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10078,2017-04-11,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10079,2017-05-15,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,1008,2023-02-08,CUNDINAMARCA,NILO,25488,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.294780933,-74.614694997
ungrd_arcgis,10080,2017-08-06,ANTIOQUIA,JERICO,\N,INCENDIO,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10081,2018-03-08,ANTIOQUIA,JERICO,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10082,2018-12-04,ANTIOQUIA,JERICO,\N,OTRO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10083,2019-11-05,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,3.0,0.0,236.0,73.0,0.0,73.0,0.0,0.0,1.0,1.0,5.769820536,-75.764882556
ungrd_arcgis,10084,2020-01-27,ANTIOQUIA,JERICO,\N,OTRO,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10085,2020-01-28,ANTIOQUIA,JERICO,\N,OTRO,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10086,2020-02-13,ANTIOQUIA,JERICO,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10087,2020-02-13,ANTIOQUIA,JERICO,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10088,2020-05-13,ANTIOQUIA,JERICO,\N,INUNDACION,0.0,0.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10089,2020-06-23,ANTIOQUIA,JERICO,\N,AVENIDA TORRENCIAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,1009,2023-02-08,CUNDINAMARCA,GUASCA,25322,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.801276832,-73.846434852
ungrd_arcgis,10090,2021-03-27,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10091,2021-04-05,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,32.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10092,2021-05-29,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10093,2021-05-31,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10094,2021-12-13,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10095,2022-04-15,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10096,2022-04-21,ANTIOQUIA,JERICO,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.769820536,-75.764882556
ungrd_arcgis,10097,1962-07-16,ANTIOQUIA,LA CEJA,\N,SISMO,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.992524843,-75.430869347
ungrd_arcgis,10098,1971-04-08,ANTIOQUIA,LA CEJA,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.992524843,-75.430869347
ungrd_arcgis,10099,1971-04-21,ANTIOQUIA,LA CEJA,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.992524843,-75.430869347
ungrd_arcgis,101,2023-01-05,ANTIOQUIA,GIRARDOTA,05308,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.379745895,-75.447957442
ungrd_arcgis,1010,2023-02-08,CALDAS,SAMANA,17662,VENDAVAL,0.0,0.0,0.0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,5.519692873,-74.99718577
ungrd_arcgis,10100,1972-06-17,ANTIOQUIA,LA CEJA,\N,INUNDACION,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.992524843,-75.430869347
ungrd_arcgis,10101,1975-05-31,ANTIOQUIA,LA CEJA,\N,DESLIZAMIENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.992524843,-75.430869347
ungrd_arcgis,10102,1982-09-04,ANTIOQUIA,LA CEJA,\N,GRANIZADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.992524843,-75.430869347
ungrd_arcgis,10103,1984-11-07,ANTIOQUIA,LA CEJA,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.992524843,-75.430869347
ungrd_arcgis,10104,2005-10-15,ANTIOQUIA,LA CEJA,\N,INUNDACION,0.0,0.0,0.0,60.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,5.992524843,-75.430869347
ungrd_arcgis,10105,2006-11-01,ANTIOQUIA,LA CEJA,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.992524843,-75.430869347
ungrd_arcgis,10106,2006-11-12,ANTIOQUIA,LA CEJA,\N,INUNDACION,0.0,0.0,0.0,60.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,5.992524843,-75.430869347
ungrd_arcgis,10107,2007-10-21,ANTIOQUIA,LA CEJA,\N,INUNDACION,0.0,0.0,0.0,113.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,5.992524843,-75.430869347
ungrd_arcgis,10108,2008-11-02,ANTIOQUIA,LA CEJA,\N,DESLIZAMIENTO,0.0,1.0,0.0,25.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,5.992524843,-75.430869347
ungrd_arcgis,10109,2008-11-21,ANTIOQUIA,LA CEJA,\N,DESLIZAMIENTO,0.0,0.0,0.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.992524843,-75.430869347
ungrd_arcgis,1011,2023-02-08,ANTIOQUIA,CA¥ASGORDAS,05138,AVENIDA TORRENCIAL,0.0,0.0,0.0,335.0,41.0,0.0,41.0,0.0,0.0,0.0,2.0,6.814950023,-76.02689632
ungrd_arcgis,10110,2009-01-14,ANTIOQUIA,LA CEJA,\N,CONTAMINACION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.992524843,-75.430869347
ungrd_arcgis,10111,2009-06-24,ANTIOQUIA,LA CEJA,\N,INUNDACION,0.0,0.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.992524843,-75.430869347
ungrd_arcgis,10112,2010-12-16,ANTIOQUIA,LA CEJA,\N,INUNDACION,0.0,0.0,0.0,94.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.992524843,-75.430869347
ungrd_arcgis,10113,2012-06-02,ANTIOQUIA,LA CEJA,\N,INUNDACION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.992524843,-75.430869347
